Time [s] 	 CH1 	 BGND1 	 CH2 	 BGND2 
142.519	2765	2718	5848	5965
142.541	5582	5097	6597	6404
142.562	2813	2712	6619	5990
142.584	5234	5103	6889	6550
142.606	2809	2681	5750	6075
142.628	4725	5043	6324	6447
142.649	2822	2718	5779	5984
142.671	5482	5260	6421	6611
142.693	2778	2712	5841	6032
142.714	5358	5103	6630	6648
142.736	2863	2687	6290	6039
142.758	5166	4976	6507	6581
142.78	2822	2681	6330	6160
142.801	4991	4964	6340	6276
142.823	2820	2675	5838	5892
142.845	4564	4916	6958	6678
142.867	2651	2718	6007	6014
142.888	4684	5109	7018	6666
142.91	2655	2675	6097	5862
142.932	4948	5151	6346	6508
142.954	2716	2706	6693	5959
142.975	4565	4970	6396	6380
142.997	2849	2712	6101	5862
143.019	5218	4958	7208	6544
143.041	2665	2675	6550	6057
143.062	4639	5025	6127	6441
143.084	2708	2699	6331	5904
143.106	4899	5000	6767	6563
143.128	2826	2712	6006	6087
143.149	4835	5109	6567	6587
143.171	2780	2706	6149	6063
143.193	4896	4946	7326	6526
143.215	2717	2693	6240	6039
143.236	5177	5000	6923	6654
143.258	2753	2675	6547	5959
143.28	5185	4940	7245	6563
143.302	2700	2730	5745	6087
143.323	5719	5025	5736	6569
143.345	2745	2712	6429	5874
143.367	5127	4988	7412	6380
143.388	2774	2681	6173	6185
143.41	5404	5073	6345	6550
143.432	2673	2651	6158	6118
143.454	5146	5055	6317	6349
143.475	2799	2712	6409	6154
143.497	5279	4922	6268	6550
143.519	2967	2681	6357	6240
143.541	4582	4892	6279	6654
143.562	2730	2687	5527	5795
143.584	5460	5224	7190	6496
143.606	2808	2699	6933	6221
143.628	5274	4825	6582	6477
143.649	2949	2706	5820	5837
143.671	4741	5055	7022	6623
143.693	2690	2669	6062	6026
143.715	5415	5067	7319	6447
143.736	2846	2693	5970	5911
143.758	5018	4982	6852	6374
143.78	2847	2687	6506	6026
143.802	4858	4952	7683	6483
143.823	2832	2687	5249	5911
143.845	4903	4970	6775	6563
143.867	2827	2736	6420	5904
143.889	5009	4825	6361	6447
143.91	2805	2706	6149	5935
143.932	4800	5067	6179	6428
143.954	2866	2706	5622	5807
143.976	4870	5037	6852	6575
143.997	2705	2693	6352	5959
144.019	4758	5067	6118	6599
144.041	2629	2669	6393	5911
144.062	5066	5097	6435	6404
144.084	3074	2663	5628	5825
144.106	4807	5037	6308	6581
144.128	2688	2687	6356	6112
144.149	5007	5169	7657	6703
144.171	2961	2675	6640	6130
144.193	5284	4976	6826	6654
144.215	2803	2699	5780	6319
144.236	5442	5049	6558	6569
144.258	2901	2687	5716	5990
144.28	5241	4928	6750	6556
144.302	2702	2706	5946	6057
144.323	5648	5139	6402	6520
144.345	3028	2663	5855	5911
144.367	5161	5139	6591	6526
144.389	2830	2675	6126	6215
144.41	5107	5091	7496	6751
144.432	2755	2663	6535	5929
144.454	4980	5067	6249	6416
144.476	2734	2681	5808	6069
144.497	4639	4994	6178	6441
144.519	2724	2718	6318	5965
144.541	5054	4825	6367	6459
144.563	2698	2687	6801	6264
144.584	4719	4934	6490	6380
144.606	2751	2693	6032	5904
144.628	5039	5109	6265	6520
144.65	2716	2663	6737	6014
144.671	5201	5055	7546	6642
144.693	2699	2669	6149	5971
144.715	5553	5018	6109	6465
144.736	2730	2712	6039	6142
144.758	5101	5169	6878	6307
144.78	2996	2706	5512	6191
144.802	5006	5049	6854	6496
144.823	2861	2669	6375	6173
144.845	5039	4970	6188	6361
144.867	2773	2706	6678	6106
144.889	5882	4928	7378	6532
144.91	2825	2675	6603	5703
144.932	4915	5031	6288	6556
144.954	2799	2681	5729	6057
144.976	4767	5127	6995	6386
144.997	2707	2712	5943	6032
145.019	5752	5115	6799	6605
145.041	2777	2693	5852	5929
145.063	5219	5006	6752	6441
145.084	2714	2687	5152	5971
145.106	4664	4994	6225	6276
145.128	2761	2730	5821	5929
145.15	5407	5000	6638	6410
145.171	2865	2681	5800	6246
145.193	5206	4994	6828	6435
145.215	2681	2693	5239	6051
145.237	4777	4958	6447	6593
145.258	2895	2681	6677	5795
145.28	5052	4928	6407	6526
145.302	2679	2687	6020	6191
145.324	5140	4994	6339	6410
145.345	2621	2693	6345	5801
145.367	5886	4861	6699	6441
145.389	2710	2718	6372	5990
145.41	4521	4843	6501	6520
145.432	2885	2693	6782	5819
145.454	5270	5000	5846	6447
145.476	2825	2699	6371	5898
145.497	5127	5000	6033	6556
145.519	2891	2663	5520	5984
145.541	5148	5278	7177	6428
145.563	2994	2718	6718	6240
145.584	4983	5031	5932	6508
145.606	2767	2712	5901	6051
145.628	5308	5067	6514	6496
145.65	2735	2706	5528	6008
145.671	5152	5139	6914	6550
145.693	2812	2675	6430	6191
145.715	5022	4928	7454	6599
145.737	2810	2712	6298	6039
145.758	4801	4988	6765	6477
145.78	2876	2687	7163	5917
145.802	5109	5151	6742	6532
145.824	2792	2693	6637	6118
145.845	4979	5055	7119	6599
145.867	2659	2742	5829	5898
145.889	5172	4922	6192	6617
145.911	2756	2730	5251	5807
145.932	4904	5169	6836	6471
145.954	2692	2724	6859	6014
145.976	5219	5055	5632	6465
145.998	2787	2669	5756	5886
146.019	4917	4952	6783	6727
146.041	2979	2730	6176	6124
146.063	5353	5018	7124	6556
146.084	2718	2669	5783	6197
146.106	5029	5000	6645	6404
146.128	2898	2712	6466	5813
146.15	4854	4946	6150	6532
146.171	2653	2706	5941	5850
146.193	5309	4994	7011	6642
146.215	2798	2675	7197	5935
146.237	5330	4994	6903	6623
146.258	2958	2699	6191	5862
146.28	4856	4976	6895	6435
146.302	2805	2687	6375	6203
146.324	5585	4886	6339	6593
146.345	2799	2706	5476	6032
146.367	4457	5133	6524	6581
146.389	2989	2687	6133	5868
146.411	4738	5025	6418	6563
146.432	2856	2718	5940	6039
146.454	5157	4922	6479	6550
146.476	2810	2724	6566	6148
146.498	5163	5049	6606	6496
146.519	2997	2699	5550	5971
146.541	5292	5073	7033	6459
146.563	2700	2669	5670	6020
146.585	5552	4946	6483	6642
146.606	2795	2712	5891	6020
146.628	4696	4880	6862	6496
146.65	2735	2699	6412	6106
146.672	4933	4964	7064	6538
146.693	2742	2669	6168	5764
146.715	5158	5139	6114	6276
146.737	2723	2669	5598	6008
146.758	5152	4934	6926	6556
146.78	2729	2699	6498	5801
146.802	5286	4958	6434	6447
146.824	2848	2712	6240	5971
146.845	5703	5000	6311	6556
146.867	2794	2693	6256	6081
146.889	5100	5000	6628	6739
146.911	3056	2693	6505	5911
146.932	4941	4904	6386	6654
146.954	2692	2687	6603	5923
146.976	5593	4922	6367	6642
146.998	3029	2724	6452	5917
147.019	4719	5043	6181	6435
147.041	2693	2693	5570	5923
147.063	4524	5025	6722	6374
147.085	2819	2681	6183	6087
147.106	5362	4934	6839	6422
147.128	2748	2681	6681	5886
147.15	4905	4994	6470	6617
147.172	2824	2718	6060	6191
147.193	5455	4807	7227	6587
147.215	2772	2681	6248	6063
147.237	4728	5085	6633	6605
147.259	2821	2669	6972	6002
147.28	4857	4928	6281	6556
147.302	3160	2706	6210	5959
147.324	5148	4880	6251	6398
147.346	2880	2706	5988	5752
147.367	4966	4946	6575	6642
147.389	2881	2681	6223	6026
147.411	4741	4994	6753	6483
147.432	2882	2736	6167	6069
147.454	5120	4892	6667	6502
147.476	2627	2706	6275	5953
147.498	5037	4867	5869	6386
147.519	2787	2693	6042	6026
147.541	5495	4994	6710	6483
147.563	2801	2718	6422	6112
147.585	4333	4934	6879	6538
147.606	2856	2669	6319	5971
147.628	5418	5091	7581	6422
147.65	2766	2706	6152	6020
147.672	4790	4952	6597	6465
147.693	2775	2675	5911	5978
147.715	5031	4825	6414	6599
147.737	2872	2693	6419	5953
147.759	5308	4849	6907	6465
147.78	2748	2669	5591	5807
147.802	5339	5121	6308	6258
147.824	2719	2687	6252	6008
147.846	5102	4928	6071	6611
147.867	2683	2699	6187	5801
147.889	5541	4976	6613	6410
147.911	2848	2718	6462	6032
147.933	4819	4934	6969	6496
147.954	2757	2712	6682	6063
147.976	4632	4904	6718	6361
147.998	2704	2681	6533	5990
148.02	5156	5127	6618	6550
148.041	2671	2669	5977	5880
148.063	4960	4934	6709	6477
148.085	2786	2663	5598	6008
148.106	5267	5025	5674	6496
148.128	2597	2687	6330	5984
148.15	4511	4982	6359	6587
148.172	2678	2681	5836	5917
148.193	5042	5055	6849	6380
148.215	2775	2675	6590	6039
148.237	5011	4976	6401	6361
148.259	2719	2681	6514	6160
148.28	4916	4958	6833	6544
148.302	2660	2706	6403	5837
148.324	5696	4807	6260	6538
148.346	2792	2724	6157	6002
148.367	4667	4976	6301	6636
148.389	2840	2706	6646	6045
148.411	5296	5055	6438	6477
148.433	2627	2669	6212	5807
148.454	5006	4994	7103	6636
148.476	2618	2712	6829	6026
148.498	4659	4819	6425	6252
148.52	2645	2693	6942	6173
148.541	4949	4789	6177	6307
148.563	2815	2706	6157	5917
148.585	5345	4777	6380	6294
148.607	2775	2730	5924	5673
148.628	5438	4928	6404	6416
148.65	2826	2706	6123	5813
148.672	5469	4958	6740	6453
148.694	2699	2712	5692	5978
148.715	5287	5000	7161	6489
148.737	2877	2687	7522	6057
148.759	5099	5012	6915	6520
148.78	2987	2687	5424	5746
148.802	5963	5037	6689	6575
148.824	2673	2718	5873	5917
148.846	5496	5006	7049	6471
148.867	2808	2681	5973	6099
148.889	5152	4922	6664	6636
148.911	2770	2681	6116	6057
148.933	5226	5018	6499	6471
148.954	2919	2687	5584	6142
148.976	4565	4934	6447	6684
148.998	2727	2675	6401	5783
149.02	5246	5073	6340	6301
149.041	2962	2687	6228	5898
149.063	5263	4886	7634	6502
149.085	2809	2675	6685	5868
149.107	5641	4982	6663	6678
149.128	2943	2693	6809	6057
149.15	5586	5073	7495	6526
149.172	2754	2675	6323	5911
149.194	4958	4922	7396	6526
149.215	2631	2706	6463	5996
149.237	5109	4831	6821	6556
149.259	2823	2693	5966	5886
149.281	4795	5133	6263	6404
149.302	2736	2675	6892	5898
149.324	4747	4976	6892	6587
149.346	2811	2681	5656	6051
149.368	4829	4886	6852	6654
149.389	2903	2675	5300	5978
149.411	5085	5025	6056	6575
149.433	2717	2681	5699	6032
149.454	4972	4952	6787	6544
149.476	2682	2681	6409	5959
149.498	5688	4946	6521	6496
149.52	2748	2663	6800	6130
149.541	4912	4898	6336	6471
149.563	2703	2675	5775	6136
149.585	5082	5043	6498	6599
149.607	2829	2663	6199	6301
149.628	4826	5049	6778	6489
149.65	2780	2706	6318	5892
149.672	5139	4801	6860	6660
149.694	2721	2706	6617	6209
149.715	5755	5067	6978	6502
149.737	2749	2675	5581	5752
149.759	5071	5006	6783	6428
149.781	2893	2669	6035	5819
149.802	5238	5115	6496	6569
149.824	2950	2699	6031	5850
149.846	5263	5043	6019	6496
149.868	2671	2687	6334	6081
149.889	5097	5012	6749	6556
149.911	2928	2675	5969	5996
149.933	4944	5103	5997	6502
149.955	2696	2663	6232	6106
149.976	4736	4940	7226	6581
149.998	2996	2718	5938	5971
150.02	5094	4892	6631	6337
150.042	2802	2669	6000	5783
150.063	5711	4988	7084	6508
150.085	2820	2730	6412	5959
150.107	5135	4855	6560	6410
150.129	2746	2687	5966	6093
150.15	4763	4982	6253	6508
150.172	2653	2669	6199	6063
150.194	4815	4994	6233	6453
150.215	2812	2706	6037	5886
150.237	4494	4922	6732	6544
150.259	2802	2699	6531	5898
150.281	4878	4892	6666	6471
150.302	2862	2699	6599	5868
150.324	4916	4910	6013	6477
150.346	2801	2699	5566	6099
150.368	5763	4988	6525	6520
150.389	2854	2681	5798	5917
150.411	5234	4952	6853	6593
150.433	2824	2699	6297	5844
150.455	4963	4898	6874	6587
150.476	2721	2718	5745	6154
150.498	5046	5061	6653	6386
150.52	2647	2675	6713	5923
150.542	5194	4874	6868	6569
150.563	2751	2693	5874	5917
150.585	5269	4861	6508	6532
150.607	2799	2675	6020	6051
150.629	5257	4964	7340	6587
150.65	2793	2681	5990	5831
150.672	4770	4970	7498	6349
150.694	2923	2675	6295	5984
150.716	4637	4880	6122	6380
150.737	2775	2687	6561	6051
150.759	5710	4855	6161	6502
150.781	2710	2687	6038	6203
150.803	5377	5067	6378	6593
150.824	2833	2699	5534	5947
150.846	5064	4958	6913	6532
150.868	2716	2675	6340	5862
150.889	5356	5012	6664	6471
150.911	2624	2657	6074	5911
150.933	5197	4892	6589	6428
150.955	2650	2718	6224	5929
150.976	5124	4928	7058	6447
150.998	2653	2681	6047	5880
151.02	4751	4964	7308	6526
151.042	2638	2663	6902	5917
151.063	5298	4880	5818	6599
151.085	2791	2687	6065	5947
151.107	4705	4861	6444	6508
151.129	2795	2681	6205	5880
151.15	4911	5031	7052	6617
151.172	2834	2724	6235	6039
151.194	4924	4886	6283	6349
151.216	2889	2706	5968	6008
151.237	5080	5067	6127	6526
151.259	2988	2687	5467	6197
151.281	5316	5067	6146	6611
151.303	2816	2693	5451	5801
151.324	4937	4837	6459	6428
151.346	2700	2651	6245	5801
151.368	5214	4988	6182	6581
151.39	2880	2681	5984	5789
151.411	5351	4988	6525	6496
151.433	2813	2687	5828	5935
151.455	5128	5145	6231	6587
151.477	2714	2687	5847	5752
151.498	5443	4783	6338	6532
151.52	2702	2687	5898	6014
151.542	5338	5006	6391	6496
151.563	2746	2706	5548	5941
151.585	5481	5109	6814	6587
151.607	2639	2669	6520	5837
151.629	5018	4892	6485	6331
151.65	2672	2663	6413	5917
151.672	5472	4976	6939	6660
151.694	2701	2681	6549	6039
151.716	5203	5194	7282	6532
151.737	2980	2706	6186	5947
151.759	5193	4946	6705	6648
151.781	2781	2724	6064	5862
151.803	5028	4940	6780	6459
151.824	2773	2730	7005	6075
151.846	5177	4982	6252	6660
151.868	2799	2712	5837	5953
151.89	5048	5067	6624	6459
151.911	2781	2681	5724	5783
151.933	4954	4928	6464	6337
151.955	2880	2675	5940	6112
151.977	5499	4892	6384	6301
151.998	2812	2681	5997	6026
152.02	5252	5085	6515	6678
152.042	2830	2712	6535	6258
152.064	5181	5012	6722	6319
152.085	2848	2718	6750	5850
152.107	5482	5000	7051	6575
152.129	2740	2681	5731	5911
152.151	4918	4958	6675	6563
152.172	2778	2681	5665	5990
152.194	5453	4934	6658	6374
152.216	2788	2736	6406	6276
152.237	5164	4795	6595	6410
152.259	2905	2687	5928	5959
152.281	4879	4994	6517	6520
152.303	2720	2706	5972	5758
152.324	5448	4867	6471	6563
152.346	2841	2730	5837	5990
152.368	5370	5085	6628	6343
152.39	2753	2687	5336	6081
152.411	4987	4904	6606	6355
152.433	2823	2669	6670	5911
152.455	5251	5061	6306	6593
152.477	2752	2718	6082	5929
152.498	5178	4976	6743	6502
152.52	2765	2706	6982	5965
152.542	5271	5018	6461	6556
152.564	2881	2681	5856	6081
152.585	5186	5025	6606	6441
152.607	2691	2693	6670	5978
152.629	4827	4880	6271	6398
152.651	2691	2693	6118	5911
152.672	5360	5073	6749	6483
152.694	2719	2687	5640	6142
152.716	5163	5037	7074	6630
152.738	2633	2706	6603	6179
152.759	4710	4922	6520	6465
152.781	2746	2706	5585	6099
152.803	5063	5121	5803	6514
152.825	2785	2772	6050	5990
152.846	5530	5012	6428	6489
152.868	2933	2742	6744	5886
152.89	4364	4940	7071	6502
152.911	2743	2681	6224	5929
152.933	4739	5103	6577	6465
152.955	2753	2699	6101	6093
152.977	4645	4976	7126	6617
152.998	2649	2693	6404	6081
153.02	5257	5073	6242	6593
153.042	2717	2693	6389	6002
153.064	5052	4886	6626	6788
153.085	2760	2706	5543	6069
153.107	4949	4922	6525	6532
153.129	2828	2675	6736	6112
153.151	5053	4892	6925	6422
153.172	2740	2699	6305	5965
153.194	5554	5073	6799	6630
153.216	2875	2724	6238	6069
153.238	4845	4994	6688	6599
153.259	2738	2712	6036	6026
153.281	5192	4831	6338	6428
153.303	2735	2699	6373	5947
153.325	5313	5043	6043	6599
153.346	2753	2681	5990	6087
153.368	5018	4892	6701	6520
153.39	2770	2687	5632	6075
153.412	4470	4922	6757	6605
153.433	2784	2706	5416	6173
153.455	5082	5091	6271	6465
153.477	2809	2687	5752	5978
153.499	4885	5031	7560	6532
153.52	2850	2669	6556	6099
153.542	5179	5000	6096	6532
153.564	2818	2699	6332	6026
153.585	5558	4934	6720	6648
153.607	2847	2693	5951	5795
153.629	5117	4970	6741	6349
153.651	2772	2712	6244	6045
153.672	5333	5055	6174	6642
153.694	2615	2687	6125	6014
153.716	4880	5049	7149	6611
153.738	2691	2681	6577	5898
153.759	5212	4910	6159	6550
153.781	2874	2675	7002	6112
153.803	5133	4946	6798	6459
153.825	2669	2712	5805	6002
153.846	5221	5006	7081	6709
153.868	2816	2718	6084	6185
153.89	5158	5025	6868	6630
153.912	2758	2693	6232	5850
153.933	5038	4849	6858	6447
153.955	2969	2706	5698	5971
153.977	5656	5085	6710	6550
153.999	2774	2669	6115	5795
154.02	5177	4922	6477	6514
154.042	2735	2706	6922	6026
154.064	5382	5085	5764	6538
154.086	2816	2699	5992	5971
154.107	4719	5031	6795	6301
154.129	3065	2681	5974	5886
154.151	4847	4880	6170	6550
154.173	2679	2693	6290	6361
154.194	4877	5055	6728	6471
154.216	2686	2693	5844	6112
154.238	5317	5115	6072	6459
154.259	2770	2718	6292	6087
154.281	5069	4964	6871	6453
154.303	2674	2724	5997	6148
154.325	5597	5073	6168	6569
154.346	2838	2681	5508	6093
154.368	4958	4952	5663	6337
154.39	2745	2706	5670	5898
154.412	5188	4886	6058	6428
154.433	2896	2675	6424	5947
154.455	4933	5006	6774	6459
154.477	2834	2718	5974	6124
154.499	5567	4994	6288	6398
154.52	2857	2657	6190	5923
154.542	4809	4867	6467	6398
154.564	2767	2663	6030	5996
154.586	5362	4916	6623	6453
154.607	2816	2706	6199	5953
154.629	5254	5037	6631	6337
154.651	2717	2706	6138	6252
154.673	4992	4861	6460	6538
154.694	2644	2675	5501	5917
154.716	4955	4807	8359	6428
154.738	2881	2712	6143	5996
154.76	4790	4874	6318	6477
154.781	2742	2706	5734	6008
154.803	5554	4946	5854	6550
154.825	2851	2681	6063	5844
154.847	5235	5025	6714	6758
154.868	2816	2681	6282	6246
154.89	5193	4795	6301	6404
154.912	2782	2706	6757	6148
154.933	4663	5025	6763	6648
154.955	2740	2693	6381	6118
154.977	5182	5031	6931	6422
154.999	2945	2687	5407	6106
155.02	4892	5049	6817	6428
155.042	2747	2699	6450	6197
155.064	5054	4958	6375	6605
155.086	2844	2681	5364	5911
155.107	5744	4861	6299	6489
155.129	2787	2712	6775	5984
155.151	4905	4988	6224	6581
155.173	2863	2718	6540	6008
155.194	5868	4910	6019	6435
155.216	2743	2681	6520	6112
155.238	4853	4813	6991	6690
155.26	2732	2669	5886	6063
155.281	5060	5018	7818	6496
155.303	2945	2675	5620	6148
155.325	4959	4892	7093	6508
155.347	2685	2669	5720	6008
155.368	5446	4928	6913	6477
155.39	2718	2699	6360	6045
155.412	4866	5043	6645	6355
155.434	2844	2706	5169	5965
155.455	4610	4910	6387	6465
155.477	2713	2706	6130	5965
155.499	5075	5025	6578	6422
155.521	2641	2675	5872	6057
155.542	5490	5006	6421	6538
155.564	2840	2669	5769	5898
155.586	5315	4855	7151	6477
155.607	2748	2687	6359	5892
155.629	4998	4874	6078	6441
155.651	2770	2718	6152	5923
155.673	5117	4910	6944	6428
155.694	2695	2730	5903	6020
155.716	5353	4976	6105	6392
155.738	2665	2669	6133	6118
155.76	4859	4898	6384	6514
155.781	2666	2651	5525	5898
155.803	5111	5188	8020	6520
155.825	2717	2681	6499	5904
155.847	5455	4886	6563	6325
155.868	2756	2693	5979	5941
155.89	5632	4886	6479	6422
155.912	2819	2712	6261	5965
155.934	4603	4952	6443	6648
155.955	2796	2706	5668	5904
155.977	4727	4988	6410	6666
155.999	2819	2712	5634	6355
156.021	5143	4928	6979	6666
156.042	2782	2699	5677	5959
156.064	4895	4964	6190	6441
156.086	2663	2706	6888	5965
156.108	5242	4946	7672	6380
156.129	2677	2693	6813	5990
156.151	5448	5018	6353	6617
156.173	2678	2675	6697	6026
156.195	4477	4940	7230	6617
156.216	2836	2681	6002	5764
156.238	4647	4922	6032	6587
156.26	2712	2706	6253	5996
156.281	4709	5031	6596	6733
156.303	2721	2699	5994	6045
156.325	5436	4904	6551	6428
156.347	2657	2706	5914	6020
156.368	4814	5200	6798	6703
156.39	2804	2712	6125	5886
156.412	5356	5121	6167	6636
156.434	2796	2669	5890	6051
156.455	4865	5055	6924	6301
156.477	2692	2718	6231	5825
156.499	4743	4964	6530	6307
156.521	2705	2706	6731	5898
156.542	5406	5055	5783	6556
156.564	2772	2675	5941	5764
156.586	4968	5012	6296	6770
156.608	2691	2706	6449	6142
156.629	4816	4928	7108	6331
156.651	2825	2675	5524	6051
156.673	5587	5097	6832	6715
156.695	2805	2687	6373	5959
156.716	5293	5025	6372	6398
156.738	2742	2681	6498	6142
156.76	5595	4958	6056	6477
156.782	2877	2687	6153	5844
156.803	4715	5018	6140	6380
156.825	2703	2693	6615	5807
156.847	4976	4898	6284	6605
156.869	2814	2675	6296	5947
156.89	5068	5031	6585	6435
156.912	2726	2675	6508	5947
156.934	4454	4886	6659	6496
156.955	2746	2693	7095	6130
156.977	5444	4958	5475	6508
156.999	2856	2693	6365	5892
157.021	4949	4952	6645	6575
157.042	2740	2663	5964	5935
157.064	5010	4819	7675	6459
157.086	2782	2706	6313	5874
157.108	5220	4982	6757	6410
157.129	2813	2699	5554	5911
157.151	4925	5025	6072	6337
157.173	2793	2712	5806	6045
157.195	4726	4831	7131	6520
157.216	2666	2675	6308	6063
157.238	5305	4855	6035	6435
157.26	2701	2718	6745	6112
157.282	5082	4849	6287	6575
157.303	2747	2681	5823	6142
157.325	5131	4789	6255	6502
157.347	2849	2675	5839	5935
157.369	4729	4898	6608	6508
157.39	2796	2681	5688	6008
157.412	5251	4886	6572	6538
